GATEADRESSER MED POSTNUMMER -  Kreditering: Erik Bolstad (CC-BY-3.0)
http://www.erikbolstad.no/postnummer/
OBS! Posten gav tidlegare ut gratis gateregistre, men frå 2011 må ein betale fleire titusen i året for å få tilgang til registra. Gatenamna nedanfor er sist oppdatert i mars 2011, og vil ikkje bli oppdatert før Posten endrar politikk.
---
POSTNR	POSTSTAD	GATE/VEG/STADNAMN/ANNA	TYPEKODE	TYPE	BYDEL	KOMMNR	KOMMUNE	FYLKE
7033	TRONDHEIM	Arne Bergsgårds veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Arne Fjellbus veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Balders veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Bjarne Ness’ veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Christian Eggens veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Edgar B. Schieldrops veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Einar Øfstis veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Frøys veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Gimlevegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Hans Baucks veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Hermods veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Hjalmar Haalkes veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Hugins veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Johan Cappelens veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Jotunvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	K. O. Thornæs’ vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Lokes veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Moholtlia	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Munins veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Nornevegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Odins veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Olav Vasseljens veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Othilienborgtunet	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Othilienborgvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Rimfaksevegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Rudolf Ræders veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Sollia 1-25, 2-28	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Steindalsvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Tambs Lyches veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Tistelvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Tryms veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Ullins veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Urds veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Utleirvegen 1-39, 2-22	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Vanadisvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Volvevegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7033	TRONDHEIM	Yggdrasilvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7034	TRONDHEIM	Alfred Getz’ vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7034	TRONDHEIM	Høgskoleringen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7034	TRONDHEIM	Kolbjørn Hejes vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7034	TRONDHEIM	O. S. Bragstads plass	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7034	TRONDHEIM	Richard Birkelands vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7034	TRONDHEIM	Sem Sælands vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7034	TRONDHEIM	Strindvegen 2-4	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Bjørkmyr	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Øvre Jervan	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Ada Arnfinsens veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Adolf Øiens veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Asbjørn Øverås veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Astronomvegen 31-slutt, 26-slutt	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Blaklieggen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Blaklihøgda	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Blaklivegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Bratsbergvegen 107-335, 108-334	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Hoeggvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Ingeborg Aas’ veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Jupitervegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Kometvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Kvålstrøa	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Lillian Byes veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Marie Sørdals veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Marsvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Merkurvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Meteorvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Neptunvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Nordre Risvolltun	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Planetvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Risvollvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Saturnvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Signe Swenssons veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Sigurd Einbus veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Sollia 27-slutt, 30-slutt	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Stubbanvegen 39-slutt, 40-slutt	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Stubbsvingen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Søndre Risvolltun	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Utleirtunet	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Utleirvegen 41-slutt, 24-slutt	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7036	TRONDHEIM	Venusvegen 3-slutt, 8-slutt	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Allébakken	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Anders Tvereggens veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Anton Grevskotts veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Astronomvegen 1-29, 2-24	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Baard Iversens veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Baglervegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Bakkehellet	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Birkebeinervegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Bratsbergvegen 1-105, 2-106	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Dalsaunevegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Karen Blekkans veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Karl Jonssons veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Klæbuveien 147-slutt, 152-slutt	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Krokstien	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Leirfossvegen 1-9, 2-12	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Ludvig Spørcks veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Lunavegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Nygårdsvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Ole Tilseths veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Orionvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Plutovegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Siriusvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Sluppenvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Sorgenfriveien	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Stubbanvegen 1-37, 2-38	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Tempevegen 15-slutt	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Venusvegen 1, 2-6	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Øvre Tvereggen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7037	TRONDHEIM	Øystein Møylas veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7038	TRONDHEIM	Aksel Nilsens veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7038	TRONDHEIM	Fossegrenda	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7038	TRONDHEIM	Haugnessvingen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7038	TRONDHEIM	Hornebergvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7038	TRONDHEIM	Leirfossvegen 11-slutt, 14-slutt	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7038	TRONDHEIM	Nordslettvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7038	TRONDHEIM	Ratesvingen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7038	TRONDHEIM	Sagvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7038	TRONDHEIM	Snipagrenda	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7038	TRONDHEIM	Utleirmark	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7038	TRONDHEIM	Veiflata	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Aastun	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Almandaunet	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Åsen Gård	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Åsheim	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Åsly	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Åsvang	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Bakkely	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Bergbo	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Bergheim	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Bergli	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Bergrand	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Bergtunet	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Beverli	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Bjørgtun	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Bjørka	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Bjørkheim	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Bjørkly	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Borgly	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Brandsegga	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Bratsberg	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Bruflat	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Bruråk	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Dahltun	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Digre	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Dragsten	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Eklesbakken	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Enebakken	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Enerlia	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Engelsaas	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Engelsaasen	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Engelsaasløkka	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Engelsaasmoen	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Espaas	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Fagerheim	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Fjellheim	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Fjermstad	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Flåtamoen	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Flatjord	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Fokkstua	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Fredheim	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Furubakken	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Granbakken	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Granli	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Granlund	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Granmo	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Greistad	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Grønli	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Hagheim	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Hammer	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Haukaas	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Hausen	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Hegglund	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Heimly	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Kosly	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Krysset	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Kvaalstrøa	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Kvål	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Kvålsbakken	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Kvålstunet	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Kveldsol	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Lerkelund	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Lindheim	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Lyngset	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Moserabben	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Nyheim	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Ostad	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Raaen	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Randli	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Reinås	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Reinsbu	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Reiret	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Rosmo	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Rothaug	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Rundhaug	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Ryddheim	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Rydjord	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Røsli	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Røstad	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Saksvikmoen	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Skogheim	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Skoglund	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Skogly	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Skogtun	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Solåsen	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Solbakken	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Sollihøgda	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Sommerro	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Spillebakken	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Sunå	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Sætertun	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Sætervoll	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Sætran	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Sørly	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Tronseth	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Utsikten	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Vesterheim	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Østerli	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Bratsbergvegen 337-slutt, 336-slutt	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Engelsåsveien 39-slutt, 42-slutt	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Nyjordsveien	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Paul Røstads veg	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7039	TRONDHEIM	Øvre Kvålsvegen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Kariodden	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Dronning Åsas vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Ellen Lies vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Fagerheim allé	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Fagerheimbakken	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Finnestien	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Gartnerhaugveien	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	General Von Hovens vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Gunnlaugs vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Hans Barliens vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Harry Borthens vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Ingemann Torps vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Karisvingen	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Knut Glomsaas’ vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Korsvik allé	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Krutthusbakken	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Ladehammerveien 21-slutt, 20-slutt	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Ladetrøa	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Leiv Eirikssons vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Olav Engelbrektssons allé	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Ormen Langes vei 15-slutt, 18-slutt	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Ottars vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Petter Lies vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Pianist Sandbergs vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Sjømannsveien	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Sleipnes vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Smedstuveien	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Svolderveien	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Throne Holsts allé	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Tyras vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Victoria Bachkes vei	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7040	TRONDHEIM	Østmarkveien	6	Gate-/veg-adresse		1601	Trondheim	Sør-Trøndelag
7041	TRONDHEIM	Rognli	2	Kjend stadnamn		1601	Trondheim	Sør-Trøndelag
